time_ms,phase,target_mmps,speedA_mmps,speedB_mmps,pwmA,pwmB
205381,3,153.0,133.7,148.5,61,57
205431,3,154.5,163.4,148.5,55,57
205481,3,155.9,163.4,148.5,54,58
205531,3,157.4,133.7,148.5,62,59
205581,3,158.9,163.4,163.4,56,56
205631,3,160.4,163.4,148.5,56,60
205681,3,161.9,148.5,148.5,60,61
205731,3,163.4,148.5,163.4,61,58
205781,3,164.8,148.5,163.4,62,59
205831,3,166.3,163.4,163.4,60,59
205881,3,167.8,178.2,163.4,57,60
205931,3,169.3,148.5,163.4,64,60
205981,3,170.8,178.2,163.4,58,61
206031,3,172.3,163.4,178.2,62,58
206081,3,173.8,163.4,163.4,63,62
206131,3,175.2,163.4,163.4,64,63
206181,3,176.7,178.2,148.5,61,68
206231,3,178.2,163.4,178.2,65,62
206281,3,179.7,178.2,178.2,62,62
206331,3,181.2,163.4,163.4,67,67
206381,3,182.7,178.2,178.2,64,64
206431,3,184.2,178.2,178.2,65,65
206481,3,185.6,178.2,178.2,65,65
206531,3,187.1,178.2,178.2,66,66
206581,3,188.6,193.1,193.1,63,63
206631,3,190.1,178.2,178.2,67,67
206681,3,191.6,193.1,193.1,64,64
206731,3,193.1,178.2,193.1,69,65
206781,3,194.6,193.1,178.2,66,69
206831,3,196.0,193.1,178.2,66,70
206881,3,197.5,178.2,193.1,71,68
206931,3,199.0,193.1,178.2,68,72
206981,3,200.5,207.9,207.9,65,66
207031,3,202.0,178.2,193.1,73,70
207081,3,203.5,193.1,193.1,71,71
207131,3,204.9,193.1,193.1,72,72
207181,3,206.4,193.1,207.9,73,69
207231,3,207.9,207.9,193.1,70,73
207281,3,209.4,193.1,207.9,74,70
207331,3,210.9,207.9,207.9,72,71
207381,3,212.4,193.1,193.1,76,75
207431,3,213.9,207.9,222.8,74,69
207481,3,215.3,207.9,207.9,74,73
207531,3,216.8,207.9,193.1,75,77
207581,3,218.3,207.9,222.8,76,71
207631,3,219.8,222.8,207.9,73,75
207681,3,221.3,222.8,207.9,73,76
207731,4,222.8,207.9,222.8,77,73
207781,4,222.8,207.9,207.9,78,77
207831,4,222.8,222.8,207.9,75,78
207881,4,222.8,207.9,222.8,79,75
207931,4,222.8,222.8,207.9,76,79
207981,4,222.8,222.8,222.8,76,76
208031,4,222.8,222.8,207.9,76,80
208081,4,222.8,222.8,237.6,76,73
208131,4,222.8,207.9,222.8,80,76
208181,4,222.8,222.8,207.9,77,80
208231,4,222.8,237.6,207.9,73,80
208281,4,222.8,207.9,222.8,80,77
208331,4,222.8,222.8,222.8,77,77
208381,4,222.8,222.8,207.9,77,81
208431,4,222.8,222.8,222.8,77,78
208481,4,222.8,222.8,237.6,77,74
208531,4,222.8,222.8,207.9,77,81
208581,4,222.8,222.8,237.6,77,74
208631,4,222.8,207.9,222.8,81,77
208681,4,222.8,237.6,207.9,74,81
208731,4,222.8,222.8,237.6,77,74
208781,4,222.8,222.8,207.9,77,81
208831,4,222.8,207.9,237.6,81,74
208881,4,222.8,237.6,222.8,74,77
208931,4,222.8,222.8,222.8,77,77
208981,4,222.8,207.9,222.8,81,77
209031,4,222.8,222.8,207.9,78,81
209081,4,222.8,222.8,237.6,78,74
209131,4,222.8,237.6,222.8,74,77
209181,4,222.8,207.9,207.9,81,81
209231,4,222.8,237.6,222.8,74,78
209281,4,222.8,207.9,222.8,81,78
209331,4,222.8,222.8,222.8,78,78
209381,4,222.8,237.6,222.8,74,78
209431,4,222.8,222.8,237.6,77,74
209481,4,222.8,207.9,207.9,81,81
209531,4,222.8,237.6,237.6,74,74
209581,4,222.8,222.8,207.9,77,81
209631,4,222.8,207.9,222.8,81,78
209681,4,222.8,237.6,237.6,74,74
209731,4,222.8,207.9,222.8,81,77
209781,4,222.8,237.6,207.9,74,81
209831,4,222.8,222.8,222.8,77,78
209881,4,222.8,207.9,237.6,81,74
209931,4,222.8,222.8,222.8,78,77
209981,4,222.8,237.6,222.8,74,77
210031,4,222.8,222.8,222.8,77,77
210081,4,222.8,222.8,207.9,77,81
210131,4,222.8,207.9,207.9,81,82
210181,4,222.8,237.6,237.6,74,75
210231,4,222.8,222.8,222.8,77,78
210281,4,222.8,222.8,207.9,77,82
210331,4,222.8,222.8,237.6,77,75
210381,4,222.8,222.8,222.8,77,78
210431,4,222.8,222.8,207.9,77,82
210481,4,222.8,237.6,222.8,73,79
210531,4,222.8,222.8,237.6,76,75
210581,4,222.8,222.8,222.8,76,78
210631,4,222.8,207.9,207.9,80,82
210681,4,222.8,222.8,222.8,77,79
210731,4,222.8,237.6,222.8,73,79
210781,4,222.8,207.9,237.6,80,75
210831,4,222.8,222.8,207.9,77,82
210881,4,222.8,222.8,237.6,77,75
210931,4,222.8,207.9,222.8,81,78
210981,4,222.8,237.6,222.8,74,78
211031,4,222.8,207.9,222.8,81,78
211081,4,222.8,237.6,222.8,74,78
211131,4,222.8,207.9,222.8,81,78
211181,4,222.8,222.8,237.6,78,74
211231,4,222.8,222.8,222.8,78,77
211281,4,222.8,222.8,222.8,78,77
211331,4,222.8,222.8,222.8,78,77
211381,4,222.8,207.9,222.8,81,77
211431,4,222.8,237.6,222.8,75,77
211481,4,222.8,222.8,207.9,78,81
211531,4,222.8,222.8,237.6,78,74
211581,4,222.8,222.8,207.9,78,81
211631,4,222.8,222.8,237.6,78,74
211681,4,222.8,222.8,222.8,78,77
211731,5,222.8,222.8,222.8,78,77
211781,5,221.3,222.8,222.8,77,77
211831,5,219.8,222.8,222.8,77,77
211881,5,218.3,222.8,222.8,76,76
211931,5,216.8,222.8,222.8,76,75
211981,5,215.3,222.8,207.9,75,79
212031,5,213.9,222.8,222.8,74,75
212081,5,212.4,222.8,222.8,73,74
212131,5,210.9,207.9,207.9,76,77
212181,5,209.4,207.9,207.9,76,77
212231,5,207.9,222.8,222.8,72,72
212281,5,206.4,207.9,207.9,74,75
212331,5,204.9,222.8,207.9,70,75
212381,5,203.5,207.9,222.8,73,70
212431,5,202.0,193.1,207.9,76,73
212481,5,200.5,222.8,207.9,68,72
212531,5,199.0,207.9,207.9,70,71
212581,5,197.5,193.1,207.9,73,70
212631,5,196.0,207.9,193.1,69,73
212681,5,194.6,193.1,207.9,72,69
212731,5,193.1,193.1,193.1,72,72
212781,5,191.6,207.9,207.9,68,68
212831,5,190.1,207.9,193.1,66,70
212881,5,188.6,178.2,193.1,73,70
212931,5,187.1,207.9,207.9,65,65
212981,5,185.6,178.2,193.1,71,68
213031,5,184.2,193.1,193.1,68,67
213081,5,182.7,207.9,193.1,63,66
213131,5,181.2,178.2,178.2,69,69
213181,5,179.7,193.1,178.2,65,69
213231,5,178.2,193.1,193.1,64,64
213281,5,176.7,178.2,178.2,66,67
213331,5,175.2,193.1,178.2,62,67
213381,5,173.8,178.2,193.1,65,62
213431,5,172.3,178.2,163.4,64,68
213481,5,170.8,178.2,178.2,63,65
213531,5,169.3,178.2,178.2,62,64
213581,5,167.8,178.2,178.2,62,63
213631,5,166.3,178.2,163.4,61,66
213681,5,164.8,178.2,178.2,60,62
213731,5,163.4,163.4,178.2,62,61
213781,5,161.9,178.2,178.2,58,60
213831,5,160.4,163.4,163.4,61,62
213881,5,158.9,148.5,163.4,64,62
213931,5,157.4,163.4,163.4,60,61
213981,5,155.9,163.4,163.4,60,60
214031,5,154.5,178.2,148.5,55,63
214081,5,153.0,148.5,178.2,61,56
214131,5,151.5,148.5,163.4,61,58
214181,5,150.0,163.4,148.5,57,61
214231,6,148.5,163.4,163.4,56,56
214281,6,147.0,148.5,163.4,58,55
214331,6,145.5,163.4,148.5,54,58
214381,6,144.1,148.5,148.5,57,57
214431,6,142.6,133.7,148.5,60,57
214481,6,141.1,163.4,163.4,52,52
214531,6,139.6,148.5,133.7,54,58
214581,6,138.1,133.7,148.5,57,54
214631,6,136.6,148.5,148.5,53,53
214681,6,135.1,148.5,148.5,52,52
214731,6,133.7,133.7,133.7,55,55
214781,6,132.2,133.7,148.5,55,51
214831,6,130.7,133.7,133.7,54,53
214881,6,129.2,148.5,133.7,50,53
214931,6,127.7,133.7,133.7,52,52
214981,6,126.2,133.7,148.5,52,48
215031,6,124.7,148.5,118.8,47,54
215081,6,123.3,118.8,133.7,53,50
215131,6,121.8,118.8,133.7,53,49
215181,6,120.3,133.7,133.7,49,48
215231,6,118.8,133.7,118.8,48,51
215281,6,117.3,118.8,133.7,50,47
215331,6,115.8,133.7,118.8,46,49
215381,6,114.4,118.8,118.8,49,49
215431,6,112.9,104.0,118.8,52,48
215481,6,111.4,133.7,118.8,44,47
215531,6,109.9,118.8,118.8,46,46
215581,6,108.4,118.8,118.8,46,46
215631,6,106.9,118.8,118.8,45,45
215681,6,105.4,104.0,118.8,47,44
215731,6,104.0,118.8,118.8,43,42
215781,6,102.5,118.8,104.0,42,45
215831,6,101.0,104.0,118.8,45,41
215881,6,99.5,89.1,104.0,48,43
215931,6,98.0,118.8,89.1,41,46
215981,6,96.5,133.7,104.0,35,43
216031,6,95.0,104.0,118.8,40,38
216081,6,93.6,74.3,89.1,47,44
216131,6,92.1,104.0,89.1,40,44
216181,6,90.6,104.0,104.0,39,40
216231,6,89.1,104.0,89.1,38,43
216281,6,87.6,89.1,104.0,41,39
216331,6,86.1,89.1,104.0,40,37
216381,6,84.7,89.1,89.1,40,40
216431,6,83.2,89.1,74.3,39,43
216481,6,81.7,104.0,89.1,35,39
216531,6,80.2,74.3,104.0,41,35
216581,6,78.7,104.0,74.3,33,41
216631,6,77.2,74.3,89.1,39,37
216681,6,75.7,89.1,74.3,35,39
216731,6,74.3,89.1,74.3,34,39
216781,6,72.8,74.3,74.3,36,39
216831,6,71.3,74.3,89.1,36,34
216881,6,69.8,89.1,74.3,32,37
216931,6,68.3,74.3,74.3,34,36
216981,6,66.8,74.3,89.1,33,32
217031,6,65.3,74.3,89.1,32,30
217081,6,63.9,74.3,59.4,32,36
217131,6,62.4,59.4,89.1,34,28
217181,6,60.9,74.3,74.3,30,30
217231,6,59.4,74.3,59.4,29,33
217281,6,57.9,59.4,74.3,32,29
217331,6,56.4,59.4,59.4,31,31
217381,6,54.9,59.4,59.4,31,31
217431,6,53.5,59.4,59.4,30,30
217481,6,52.0,74.3,44.6,26,33
217531,6,50.5,44.6,59.4,32,30
217581,6,49.0,59.4,44.6,28,33
217631,6,47.5,59.4,59.4,27,29
217681,6,46.0,44.6,44.6,30,31
217731,6,44.6,59.4,59.4,26,27
217781,6,43.1,59.4,59.4,25,26
217831,6,41.6,44.6,44.6,27,29
217881,6,40.1,44.6,44.6,27,28
217931,6,38.6,59.4,44.6,22,27
217981,6,37.1,44.6,59.4,24,23
218031,6,35.6,29.7,29.7,27,29
218081,6,34.2,44.6,59.4,24,21
218131,6,32.7,44.6,29.7,23,27
218181,6,31.2,44.6,59.4,22,20
218231,6,29.7,44.6,29.7,21,25
218281,6,28.2,29.7,44.6,23,21
218331,6,26.7,44.6,44.6,20,20
218381,6,25.2,29.7,29.7,21,22
218431,6,23.8,29.7,29.7,21,21
218481,6,22.3,14.9,14.9,24,25
218531,6,20.8,0.0,14.9,28,25
218581,6,19.3,0.0,14.9,28,25
218631,6,17.8,0.0,0.0,29,28
218681,6,16.3,0.0,0.0,30,29
218731,6,14.9,0.0,0.0,30,29
218781,6,13.4,0.0,0.0,31,30
218831,6,11.9,0.0,0.0,31,30
218881,6,10.4,0.0,0.0,31,30
218931,6,8.9,0.0,0.0,31,30
218981,6,7.4,0.0,0.0,31,31
219031,6,5.9,0.0,0.0,31,31
219081,6,4.5,0.0,0.0,31,31
219131,6,3.0,0.0,0.0,31,30
219181,6,1.5,0.0,0.0,31,30
219231,0,0.0,0.0,0.0,31,30
219281,0,0.0,0.0,0.0,31,30
219331,0,0.0,0.0,0.0,31,30
219381,0,0.0,0.0,0.0,31,30
219431,0,0.0,0.0,0.0,31,30
219481,0,0.0,0.0,0.0,31,30
219531,0,0.0,0.0,0.0,31,30
219581,0,0.0,0.0,0.0,31,30
219631,0,0.0,0.0,0.0,31,30
219681,0,0.0,0.0,0.0,31,30
219731,0,0.0,0.0,0.0,31,30
219781,0,0.0,0.0,0.0,31,30
219831,0,0.0,0.0,0.0,31,30
219881,0,0.0,0.0,0.0,31,30
219931,0,0.0,0.0,0.0,31,30
219981,0,0.0,0.0,0.0,31,30
220031,0,0.0,0.0,0.0,31,30
220081,0,0.0,0.0,0.0,31,30
220131,0,0.0,0.0,0.0,31,30
220181,0,0.0,0.0,0.0,31,30
220231,0,0.0,0.0,0.0,31,30
220281,0,0.0,0.0,0.0,31,30
220331,0,0.0,0.0,0.0,31,30
220381,0,0.0,0.0,0.0,31,30
220431,0,0.0,0.0,0.0,31,30
220481,0,0.0,0.0,0.0,31,30
220531,0,0.0,0.0,0.0,31,30
220581,0,0.0,0.0,0.0,31,30
220631,0,0.0,0.0,0.0,31,30
220681,0,0.0,0.0,0.0,31,30
220731,0,0.0,0.0,0.0,31,30
220781,0,0.0,0.0,0.0,31,30
220831,0,0.0,0.0,0.0,31,30
220881,0,0.0,0.0,0.0,31,30
220931,0,0.0,0.0,0.0,31,30
220981,0,0.0,0.0,0.0,31,30
221031,0,0.0,0.0,0.0,31,30
221081,0,0.0,0.0,0.0,31,30
221131,0,0.0,0.0,0.0,31,30
221181,0,0.0,0.0,0.0,31,30
221231,0,0.0,0.0,0.0,31,30
221281,0,0.0,0.0,0.0,31,30
221331,0,0.0,0.0,0.0,31,30
221381,0,0.0,0.0,0.0,31,30
221431,0,0.0,0.0,0.0,31,30
221481,0,0.0,0.0,0.0,31,30
221531,0,0.0,0.0,0.0,31,30
221581,0,0.0,0.0,0.0,31,30
221631,0,0.0,0.0,0.0,31,30
221681,0,0.0,0.0,0.0,31,30
221731,0,0.0,0.0,0.0,31,30
221781,0,0.0,0.0,0.0,31,30
221831,0,0.0,0.0,0.0,31,30
221881,0,0.0,0.0,0.0,31,30
221931,0,0.0,0.0,0.0,31,30
221981,0,0.0,0.0,0.0,31,30
222031,0,0.0,0.0,0.0,31,30
222081,0,0.0,0.0,0.0,31,30
222131,0,0.0,0.0,0.0,31,30
222181,0,0.0,0.0,0.0,31,30
222231,0,0.0,0.0,0.0,31,30
222281,0,0.0,0.0,0.0,31,30
222331,0,0.0,0.0,0.0,31,30
222381,0,0.0,0.0,0.0,31,30
222431,0,0.0,0.0,0.0,31,30
222481,0,0.0,0.0,0.0,31,30
222531,0,0.0,0.0,0.0,31,30
222581,0,0.0,0.0,0.0,31,30
222631,0,0.0,0.0,0.0,31,30
222681,0,0.0,0.0,0.0,31,30
222731,0,0.0,0.0,0.0,31,30
222781,0,0.0,0.0,0.0,31,30
222831,0,0.0,0.0,0.0,31,30
222881,0,0.0,0.0,0.0,31,30
222931,0,0.0,0.0,0.0,31,30
222981,0,0.0,0.0,0.0,31,30
223031,0,0.0,0.0,0.0,31,30
223081,0,0.0,0.0,0.0,31,30
223131,0,0.0,0.0,0.0,31,30
223181,0,0.0,0.0,0.0,31,30
223231,1,0.0,0.0,0.0,31,30
223281,1,1.5,0.0,0.0,31,30
223331,1,3.0,0.0,0.0,32,31
223381,1,4.5,0.0,0.0,32,31
223431,1,5.9,0.0,0.0,33,32
223481,1,7.4,0.0,0.0,33,33
223531,1,8.9,0.0,0.0,34,33
223581,1,10.4,0.0,0.0,35,34
223631,1,11.9,0.0,0.0,36,35
223681,1,13.4,0.0,0.0,37,36
223731,1,14.9,0.0,0.0,38,37
223781,1,16.3,0.0,0.0,39,38
223831,1,17.8,0.0,0.0,41,40
223881,1,19.3,0.0,44.6,42,30
223931,1,20.8,0.0,59.4,43,25
223981,1,22.3,0.0,44.6,45,27
224031,1,23.8,0.0,29.7,46,30
224081,1,25.2,14.9,29.7,44,30
224131,1,26.7,59.4,44.6,34,26
224181,1,28.2,74.3,59.4,29,22
224231,1,29.7,59.4,44.6,30,24
224281,1,31.2,59.4,44.6,29,24
224331,1,32.7,59.4,29.7,28,28
224381,1,34.2,44.6,44.6,31,24
224431,1,35.6,59.4,44.6,27,24
224481,1,37.1,59.4,44.6,26,24
224531,1,38.6,44.6,44.6,29,24
224581,1,40.1,59.4,44.6,25,24
224631,1,41.6,44.6,44.6,28,24
224681,1,43.1,44.6,44.6,28,24
224731,1,44.6,59.4,44.6,25,25
224781,1,46.0,44.6,44.6,28,25
224831,1,47.5,44.6,59.4,29,22
224881,1,49.0,59.4,44.6,25,25
224931,1,50.5,44.6,44.6,29,26
224981,1,52.0,59.4,44.6,26,27
225031,1,53.5,44.6,44.6,30,27
225081,1,54.9,59.4,59.4,27,24
225131,1,56.4,44.6,44.6,31,28
225181,1,57.9,44.6,44.6,32,29
225231,1,59.4,59.4,44.6,29,30
225281,1,60.9,59.4,59.4,29,28
225331,1,62.4,59.4,59.4,30,28
225381,1,63.9,59.4,59.4,30,29
225431,1,65.3,59.4,59.4,31,29
225481,1,66.8,59.4,44.6,32,34
225531,1,68.3,74.3,59.4,29,32
225581,1,69.8,59.4,74.3,33,29
225631,1,71.3,59.4,59.4,34,33
225681,1,72.8,59.4,74.3,35,30
225731,1,74.3,74.3,59.4,32,34
225781,1,75.7,74.3,74.3,32,31
225831,1,77.2,74.3,74.3,33,32
225881,1,78.7,74.3,74.3,33,32
225931,1,80.2,74.3,59.4,34,37
225981,1,81.7,74.3,74.3,35,35
226031,1,83.2,74.3,74.3,35,35
226081,1,84.7,89.1,89.1,32,32
226131,1,86.1,74.3,74.3,36,36
226181,1,87.6,89.1,74.3,34,37
226231,1,89.1,74.3,74.3,38,38
226281,1,90.6,74.3,89.1,39,36
226331,1,92.1,89.1,74.3,36,40
226381,1,93.6,74.3,89.1,41,38
226431,1,95.0,74.3,89.1,42,38
226481,1,96.5,104.0,89.1,36,39
226531,1,98.0,89.1,89.1,40,40
226581,1,99.5,89.1,89.1,41,41
226631,1,101.0,89.1,89.1,42,42
226681,1,102.5,104.0,104.0,39,39
226731,1,104.0,89.1,104.0,43,39
226781,1,105.4,104.0,89.1,40,43
226831,1,106.9,104.0,104.0,41,41
226881,1,108.4,104.0,104.0,41,41
226931,1,109.9,89.1,89.1,46,46
226981,1,111.4,104.0,104.0,43,43
227031,1,112.9,104.0,89.1,44,48
227081,1,114.4,118.8,118.8,41,42
227131,1,115.8,104.0,118.8,45,42
227181,1,117.3,104.0,104.0,46,46
227231,1,118.8,104.0,104.0,47,47
227281,1,120.3,118.8,104.0,45,48
227331,1,121.8,133.7,118.8,41,46
227381,1,123.3,104.0,118.8,49,46
227431,1,124.7,118.8,104.0,46,51
227481,1,126.2,104.0,118.8,51,49
227531,1,127.7,133.7,118.8,45,49
227581,1,129.2,133.7,118.8,45,50
227631,1,130.7,118.8,118.8,49,51
227681,1,132.2,104.0,133.7,54,48
227731,1,133.7,133.7,118.8,48,52
227781,1,135.1,133.7,118.8,48,54
227831,1,136.6,133.7,133.7,49,51
227881,1,138.1,118.8,133.7,53,52
227931,1,139.6,133.7,118.8,51,56
227981,1,141.1,133.7,133.7,51,54
228031,1,142.6,133.7,133.7,52,55
228081,1,144.1,133.7,148.5,53,52
228131,1,145.5,118.8,148.5,58,52
228181,1,147.0,148.5,148.5,52,52
228231,2,148.5,133.7,133.7,56,56
228281,2,148.5,148.5,133.7,53,57
228331,2,148.5,133.7,133.7,57,58
228381,2,148.5,148.5,148.5,54,55
228431,2,148.5,148.5,148.5,54,55
228481,2,148.5,133.7,133.7,58,58
228531,2,148.5,148.5,148.5,55,55
228581,2,148.5,148.5,148.5,55,55
228631,2,148.5,148.5,148.5,55,55
228681,2,148.5,133.7,148.5,59,55
228731,2,148.5,148.5,133.7,56,59
228781,2,148.5,148.5,163.4,56,52
228831,2,148.5,163.4,148.5,52,55
228881,2,148.5,133.7,148.5,59,55
228931,2,148.5,148.5,133.7,56,59
228981,2,148.5,148.5,163.4,56,52
229031,2,148.5,148.5,148.5,56,55
229081,2,148.5,163.4,148.5,52,55
229131,2,148.5,148.5,133.7,55,59
229181,2,148.5,148.5,148.5,55,56
229231,2,148.5,148.5,163.4,55,52
229281,2,148.5,148.5,148.5,55,55
229331,2,148.5,148.5,133.7,55,59
229381,2,148.5,133.7,163.4,59,52
229431,2,148.5,148.5,148.5,56,55
229481,2,148.5,148.5,133.7,56,59
229531,2,148.5,148.5,148.5,56,56
229581,2,148.5,133.7,163.4,59,52
229631,2,148.5,148.5,133.7,56,59
229681,2,148.5,148.5,133.7,56,60
229731,2,148.5,148.5,148.5,56,57
229781,2,148.5,163.4,163.4,53,53
229831,2,148.5,133.7,148.5,59,56
229881,2,148.5,163.4,148.5,53,56
229931,2,148.5,148.5,148.5,56,56
229981,2,148.5,133.7,148.5,59,56
230031,2,148.5,163.4,148.5,53,56
230081,2,148.5,148.5,163.4,56,52
230131,2,148.5,148.5,148.5,56,55
230181,2,148.5,148.5,133.7,56,59
230231,2,148.5,148.5,148.5,56,56
230281,2,148.5,148.5,163.4,56,52
230331,2,148.5,148.5,148.5,56,55
230381,2,148.5,148.5,133.7,56,59
230431,2,148.5,148.5,148.5,56,56
230481,2,148.5,148.5,148.5,56,56
230531,2,148.5,148.5,148.5,56,56
230581,2,148.5,148.5,148.5,56,56
230631,2,148.5,148.5,163.4,56,52
230681,2,148.5,133.7,148.5,59,55
230731,2,148.5,163.4,133.7,53,59
230781,2,148.5,148.5,148.5,56,56
230831,2,148.5,148.5,163.4,56,52
230881,2,148.5,148.5,148.5,56,55
230931,2,148.5,148.5,148.5,56,55
230981,2,148.5,163.4,148.5,52,55
231031,2,148.5,133.7,133.7,59,59
231081,2,148.5,148.5,148.5,56,56
231131,2,148.5,163.4,148.5,52,56
231181,2,148.5,133.7,133.7,59,60
231231,2,148.5,148.5,163.4,56,53
231281,2,148.5,163.4,148.5,52,56
231331,2,148.5,148.5,148.5,55,56
231381,2,148.5,133.7,148.5,59,56
231431,2,148.5,148.5,133.7,56,60
231481,2,148.5,148.5,163.4,56,53
231531,2,148.5,163.4,148.5,52,56
231581,2,148.5,148.5,148.5,55,56
231631,2,148.5,133.7,148.5,59,56
231681,2,148.5,148.5,133.7,56,60
231731,2,148.5,163.4,148.5,52,57
231781,2,148.5,133.7,163.4,59,53
231831,2,148.5,148.5,133.7,56,60
231881,2,148.5,163.4,148.5,52,57
231931,2,148.5,133.7,148.5,59,57
231981,2,148.5,148.5,163.4,56,53
232031,2,148.5,163.4,148.5,52,56
232081,2,148.5,148.5,133.7,55,60
232131,2,148.5,133.7,163.4,59,53
232181,2,148.5,163.4,148.5,52,56
232231,3,148.5,148.5,148.5,55,56
232281,3,150.0,133.7,148.5,59,57
232331,3,151.5,148.5,148.5,56,57
232381,3,153.0,148.5,148.5,57,58
232431,3,154.5,163.4,148.5,54,58
232481,3,155.9,133.7,148.5,61,59
232531,3,157.4,148.5,163.4,59,56
232581,3,158.9,163.4,148.5,56,60
232631,3,160.4,148.5,163.4,60,57
232681,3,161.9,163.4,148.5,57,61
232731,3,163.4,148.5,163.4,61,58
232781,3,164.8,163.4,163.4,59,59
232831,3,166.3,163.4,163.4,59,59
232881,3,167.8,163.4,163.4,60,60
232931,3,169.3,163.4,163.4,60,60
232981,3,170.8,163.4,163.4,61,61
233031,3,172.3,163.4,163.4,62,62
233081,3,173.8,178.2,163.4,59,63
233131,3,175.2,163.4,178.2,63,60
233181,3,176.7,163.4,163.4,64,64
233231,3,178.2,163.4,178.2,65,61
233281,3,179.7,178.2,163.4,62,65
233331,3,181.2,178.2,178.2,63,63
233381,3,182.7,178.2,178.2,63,63
233431,3,184.2,178.2,178.2,64,64
233481,3,185.6,163.4,178.2,68,65
233531,3,187.1,178.2,193.1,66,62
233581,3,188.6,193.1,178.2,63,65
233631,3,190.1,163.4,163.4,71,70
233681,3,191.6,178.2,193.1,69,64
233731,3,193.1,193.1,178.2,66,68
233781,3,194.6,193.1,178.2,67,70
233831,3,196.0,178.2,207.9,71,63
233881,3,197.5,193.1,178.2,68,71
233931,3,199.0,193.1,178.2,69,72
233981,3,200.5,193.1,207.9,70,66
234031,3,202.0,193.1,193.1,71,70
234081,3,203.5,207.9,193.1,68,71
234131,3,204.9,193.1,193.1,72,72
234181,3,206.4,193.1,207.9,73,69
234231,3,207.9,207.9,193.1,70,73
234281,3,209.4,207.9,207.9,70,70
234331,3,210.9,207.9,207.9,71,71
234381,3,212.4,193.1,207.9,75,71
234431,3,213.9,207.9,193.1,73,76
234481,3,215.3,222.8,207.9,70,73
234531,3,216.8,193.1,222.8,77,70
234581,3,218.3,207.9,207.9,75,74
234631,3,219.8,207.9,207.9,76,75
234681,3,221.3,222.8,207.9,73,76
234731,4,222.8,207.9,207.9,77,77
234781,4,222.8,222.8,207.9,74,78
234831,4,222.8,222.8,222.8,74,75
234881,4,222.8,207.9,222.8,78,75
234931,4,222.8,237.6,207.9,71,79
234981,4,222.8,207.9,222.8,78,76
235031,4,222.8,222.8,222.8,75,76
235081,4,222.8,222.8,222.8,75,76
235131,4,222.8,222.8,207.9,75,80
235181,4,222.8,222.8,222.8,75,77
235231,4,222.8,207.9,222.8,79,77
235281,4,222.8,222.8,207.9,76,80
235331,4,222.8,222.8,222.8,76,77
235381,4,222.8,207.9,222.8,80,77
235431,4,222.8,222.8,222.8,77,77
235481,4,222.8,222.8,207.9,77,81
235531,4,222.8,222.8,237.6,77,74
235581,4,222.8,222.8,222.8,77,77
235631,4,222.8,222.8,207.9,77,81
235681,4,222.8,222.8,222.8,77,78
235731,4,222.8,222.8,222.8,77,78
235781,4,222.8,222.8,222.8,77,78
235831,4,222.8,222.8,222.8,77,78
235881,4,222.8,207.9,222.8,81,78
235931,4,222.8,222.8,222.8,78,78
235981,4,222.8,222.8,222.8,78,78
236031,4,222.8,222.8,222.8,78,78
236081,4,222.8,222.8,222.8,78,78
236131,4,222.8,222.8,222.8,78,78
236181,4,222.8,222.8,222.8,78,78
236231,4,222.8,222.8,222.8,78,78
236281,4,222.8,222.8,222.8,78,78
236331,4,222.8,222.8,222.8,78,78
236381,4,222.8,222.8,222.8,78,78
236431,4,222.8,222.8,222.8,78,78
236481,4,222.8,222.8,222.8,78,78
236531,4,222.8,222.8,222.8,78,78
236581,4,222.8,222.8,222.8,78,78
236631,4,222.8,222.8,222.8,78,78
236681,4,222.8,237.6,222.8,74,78
236731,4,222.8,207.9,222.8,81,78
236781,4,222.8,237.6,222.8,74,78
236831,4,222.8,222.8,222.8,77,78
236881,4,222.8,207.9,222.8,81,78
236931,4,222.8,237.6,207.9,74,82
236981,4,222.8,222.8,237.6,77,75
237031,4,222.8,222.8,222.8,77,78
237081,4,222.8,222.8,222.8,77,78
237131,4,222.8,207.9,222.8,81,78
237181,4,222.8,237.6,222.8,74,78
237231,4,222.8,222.8,222.8,77,78
237281,4,222.8,222.8,237.6,77,74
237331,4,222.8,207.9,222.8,81,77
237381,4,222.8,237.6,222.8,74,77
237431,4,222.8,222.8,207.9,77,81
237481,4,222.8,207.9,222.8,81,78
237531,4,222.8,237.6,237.6,74,74
237581,4,222.8,207.9,222.8,81,77
237631,4,222.8,222.8,222.8,78,77
237681,4,222.8,222.8,222.8,78,77
237731,4,222.8,222.8,222.8,78,77
237781,4,222.8,222.8,222.8,78,77
237831,4,222.8,222.8,222.8,78,77
237881,4,222.8,207.9,237.6,81,74
237931,4,222.8,237.6,207.9,75,80
237981,4,222.8,222.8,222.8,78,77
238031,4,222.8,222.8,237.6,78,74
238081,4,222.8,222.8,207.9,78,80
238131,4,222.8,222.8,222.8,78,77
238181,4,222.8,222.8,237.6,78,74
238231,4,222.8,222.8,207.9,78,80
238281,4,222.8,207.9,222.8,81,77
238331,4,222.8,222.8,222.8,78,77
238381,4,222.8,222.8,222.8,78,77
238431,4,222.8,222.8,222.8,78,77
238481,4,222.8,222.8,222.8,78,77
238531,4,222.8,207.9,237.6,82,74
